ITEM_CODE,DESCRIPTION,UNIT,QUANTITY,ACTUAL_UNIT_PRICE,ACTUAL_TOTAL,UNIT_PRICE_EST,ALTERNATE_USED,ABS_PCT_ERR,CONTRACT
805-11817,,,0.0,805.0,11817.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78415,,,0.0,805.0,78415.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78445,,,0.0,805.0,78445.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78467,,,0.0,805.0,78467.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78470,,,0.0,805.0,78470.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78480,,,0.0,805.0,78480.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78485,,,0.0,805.0,78485.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78490,,,0.0,805.0,78490.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78510,,,0.0,805.0,78510.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78785,,,0.0,805.0,78785.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78795,,,0.0,805.0,78795.0,,,,Bid-Tabs-7.9.25_revised9.2
805-78925,,,0.0,805.0,78925.0,,,,Bid-Tabs-7.9.25_revised9.2
805-81032,,,0.0,805.0,81032.0,,,,Bid-Tabs-7.9.25_revised9.2
807-02783,,,0.0,807.0,2783.0,,,,Bid-Tabs-7.9.25_revised9.2
807-04866,,,0.0,807.0,4866.0,,,,Bid-Tabs-7.9.25_revised9.2
807-86810,,,0.0,807.0,86810.0,,,,Bid-Tabs-7.9.25_revised9.2
807-86889,,,0.0,807.0,86889.0,,,,Bid-Tabs-7.9.25_revised9.2
807-86910,,,0.0,807.0,86910.0,,,,Bid-Tabs-7.9.25_revised9.2
807-86915,,,0.0,807.0,86915.0,,,,Bid-Tabs-7.9.25_revised9.2
807-86920,,,0.0,807.0,86920.0,,,,Bid-Tabs-7.9.25_revised9.2
807-86930,,,0.0,807.0,86930.0,,,,Bid-Tabs-7.9.25_revised9.2
807-97237,,,0.0,807.0,97237.0,,,,Bid-Tabs-7.9.25_revised9.2
808-03439,,,0.0,808.0,3439.0,,,,Bid-Tabs-7.9.25_revised9.2
808-05866,,,0.0,808.0,5866.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06368,,,0.0,808.0,6368.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06716,,,0.0,808.0,6716.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10049,,,0.0,808.0,10049.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10057,,,0.0,808.0,10057.0,,,,Bid-Tabs-7.9.25_revised9.2
808-10071,,,0.0,808.0,10071.0,,,,Bid-Tabs-7.9.25_revised9.2
808-11698,,,0.0,808.0,11698.0,,,,Bid-Tabs-7.9.25_revised9.2
808-12841,,,0.0,808.0,12841.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75260,,,0.0,808.0,75260.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75278,,,0.0,808.0,75278.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75297,,,0.0,808.0,75297.0,,,,Bid-Tabs-7.9.25_revised9.2
808-75320,,,0.0,808.0,75320.0,,,,Bid-Tabs-7.9.25_revised9.2
201-02255,,,0.0,201.0,2255.0,,,,Bid-Tabs-7.9.25_revised9.2
601-02241,,,0.0,601.0,2241.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06560,,,0.0,621.0,6560.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
202-93741,,,0.0,202.0,93741.0,,,,Bid-Tabs-7.9.25_revised9.2
202-96133,,,0.0,202.0,96133.0,,,,Bid-Tabs-7.9.25_revised9.2
202-99187,,,0.0,202.0,99187.0,,,,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
203-02010,,,0.0,203.0,2010.0,,,,Bid-Tabs-7.9.25_revised9.2
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
205-12618,,,0.0,205.0,12618.0,,,,Bid-Tabs-7.9.25_revised9.2
207-08264,,,0.0,207.0,8264.0,38.0,False,0.8164251207729468,Bid-Tabs-7.9.25_revised9.2
207-09935,,,0.0,207.0,9935.0,52.0,False,0.748792270531401,Bid-Tabs-7.9.25_revised9.2
211-09264,,,0.0,211.0,9264.0,,,,Bid-Tabs-7.9.25_revised9.2
301-12231,,,0.0,301.0,12231.0,,,,Bid-Tabs-7.9.25_revised9.2
301-12233,,,0.0,301.0,12233.0,120.0,False,0.6013289036544851,Bid-Tabs-7.9.25_revised9.2
301-12234,,,0.0,301.0,12234.0,130.0,False,0.5681063122923588,Bid-Tabs-7.9.25_revised9.2
302-07455,,,0.0,302.0,7455.0,,,,Bid-Tabs-7.9.25_revised9.2
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-7.9.25_revised9.2
304-07493,,,0.0,304.0,7493.0,,,,Bid-Tabs-7.9.25_revised9.2
306-11872,,,0.0,306.0,11872.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10258,,,0.0,401.0,10258.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10259,,,0.0,401.0,10259.0,,,,Bid-Tabs-7.9.25_revised9.2
406-05520,,,0.0,406.0,5520.0,,,,Bid-Tabs-7.9.25_revised9.2
601-01522,,,0.0,601.0,1522.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12281,,,0.0,601.0,12281.0,,,,Bid-Tabs-7.9.25_revised9.2
601-94689,,,0.0,601.0,94689.0,,,,Bid-Tabs-7.9.25_revised9.2
610-07487,,,0.0,610.0,7487.0,300.0,False,0.5081967213114754,Bid-Tabs-7.9.25_revised9.2
610-08446,,,0.0,610.0,8446.0,,,,Bid-Tabs-7.9.25_revised9.2
611-06497,,,0.0,611.0,6497.0,,,,Bid-Tabs-7.9.25_revised9.2
615-06505,,,0.0,615.0,6505.0,1100.0,False,0.7886178861788617,Bid-Tabs-7.9.25_revised9.2
615-06510,,,0.0,615.0,6510.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06405,,,0.0,616.0,6405.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06451,,,0.0,616.0,6451.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12247,,,0.0,616.0,12247.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12248,,,0.0,616.0,12248.0,8.0,False,0.987012987012987,Bid-Tabs-7.9.25_revised9.2
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-7.9.25_revised9.2
621-06545,,,0.0,621.0,6545.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06553,,,0.0,621.0,6553.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06565,,,0.0,621.0,6565.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06574,,,0.0,621.0,6574.0,55.0,False,0.9114331723027376,Bid-Tabs-7.9.25_revised9.2
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-7.9.25_revised9.2
628-12683,,,0.0,628.0,12683.0,,,,Bid-Tabs-7.9.25_revised9.2
715-02246,,,0.0,715.0,2246.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05119,,,0.0,715.0,5119.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05169,,,0.0,715.0,5169.0,100.0,False,0.8601398601398601,Bid-Tabs-7.9.25_revised9.2
715-05757,,,0.0,715.0,5757.0,,,,Bid-Tabs-7.9.25_revised9.2
715-06337,,,0.0,715.0,6337.0,,,,Bid-Tabs-7.9.25_revised9.2
715-46005,,,0.0,715.0,46005.0,,,,Bid-Tabs-7.9.25_revised9.2
715-46040,,,0.0,715.0,46040.0,,,,Bid-Tabs-7.9.25_revised9.2
801-04308,,,0.0,801.0,4308.0,280.0,False,0.6504369538077404,Bid-Tabs-7.9.25_revised9.2
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07119,,,0.0,801.0,7119.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
802-05701,,,0.0,802.0,5701.0,,,,Bid-Tabs-7.9.25_revised9.2
802-07059,,,0.0,802.0,7059.0,,,,Bid-Tabs-7.9.25_revised9.2
802-09838,,,0.0,802.0,9838.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06714,,,0.0,808.0,6714.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
202-93741,,,0.0,202.0,93741.0,,,,Bid-Tabs-7.9.25_revised9.2
202-96133,,,0.0,202.0,96133.0,,,,Bid-Tabs-7.9.25_revised9.2
202-99187,,,0.0,202.0,99187.0,,,,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
203-02010,,,0.0,203.0,2010.0,,,,Bid-Tabs-7.9.25_revised9.2
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
205-12618,,,0.0,205.0,12618.0,,,,Bid-Tabs-7.9.25_revised9.2
207-08264,,,0.0,207.0,8264.0,38.0,False,0.8164251207729468,Bid-Tabs-7.9.25_revised9.2
207-09935,,,0.0,207.0,9935.0,52.0,False,0.748792270531401,Bid-Tabs-7.9.25_revised9.2
211-09264,,,0.0,211.0,9264.0,,,,Bid-Tabs-7.9.25_revised9.2
301-12231,,,0.0,301.0,12231.0,,,,Bid-Tabs-7.9.25_revised9.2
301-12233,,,0.0,301.0,12233.0,120.0,False,0.6013289036544851,Bid-Tabs-7.9.25_revised9.2
301-12234,,,0.0,301.0,12234.0,130.0,False,0.5681063122923588,Bid-Tabs-7.9.25_revised9.2
302-07455,,,0.0,302.0,7455.0,,,,Bid-Tabs-7.9.25_revised9.2
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-7.9.25_revised9.2
304-07493,,,0.0,304.0,7493.0,,,,Bid-Tabs-7.9.25_revised9.2
306-11872,,,0.0,306.0,11872.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10258,,,0.0,401.0,10258.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10259,,,0.0,401.0,10259.0,,,,Bid-Tabs-7.9.25_revised9.2
406-05520,,,0.0,406.0,5520.0,,,,Bid-Tabs-7.9.25_revised9.2
601-01522,,,0.0,601.0,1522.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12281,,,0.0,601.0,12281.0,,,,Bid-Tabs-7.9.25_revised9.2
601-94689,,,0.0,601.0,94689.0,,,,Bid-Tabs-7.9.25_revised9.2
610-07487,,,0.0,610.0,7487.0,300.0,False,0.5081967213114754,Bid-Tabs-7.9.25_revised9.2
610-08446,,,0.0,610.0,8446.0,,,,Bid-Tabs-7.9.25_revised9.2
611-06497,,,0.0,611.0,6497.0,,,,Bid-Tabs-7.9.25_revised9.2
615-06505,,,0.0,615.0,6505.0,1100.0,False,0.7886178861788617,Bid-Tabs-7.9.25_revised9.2
615-06510,,,0.0,615.0,6510.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06405,,,0.0,616.0,6405.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06451,,,0.0,616.0,6451.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12247,,,0.0,616.0,12247.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12248,,,0.0,616.0,12248.0,8.0,False,0.987012987012987,Bid-Tabs-7.9.25_revised9.2
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-7.9.25_revised9.2
621-06545,,,0.0,621.0,6545.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06553,,,0.0,621.0,6553.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06565,,,0.0,621.0,6565.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06574,,,0.0,621.0,6574.0,55.0,False,0.9114331723027376,Bid-Tabs-7.9.25_revised9.2
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-7.9.25_revised9.2
628-12683,,,0.0,628.0,12683.0,,,,Bid-Tabs-7.9.25_revised9.2
715-02246,,,0.0,715.0,2246.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05119,,,0.0,715.0,5119.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05169,,,0.0,715.0,5169.0,100.0,False,0.8601398601398601,Bid-Tabs-7.9.25_revised9.2
715-05757,,,0.0,715.0,5757.0,,,,Bid-Tabs-7.9.25_revised9.2
715-06337,,,0.0,715.0,6337.0,,,,Bid-Tabs-7.9.25_revised9.2
715-46005,,,0.0,715.0,46005.0,,,,Bid-Tabs-7.9.25_revised9.2
715-46040,,,0.0,715.0,46040.0,,,,Bid-Tabs-7.9.25_revised9.2
801-04308,,,0.0,801.0,4308.0,280.0,False,0.6504369538077404,Bid-Tabs-7.9.25_revised9.2
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07119,,,0.0,801.0,7119.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
802-05701,,,0.0,802.0,5701.0,,,,Bid-Tabs-7.9.25_revised9.2
802-07059,,,0.0,802.0,7059.0,,,,Bid-Tabs-7.9.25_revised9.2
802-09838,,,0.0,802.0,9838.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06714,,,0.0,808.0,6714.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
202-93741,,,0.0,202.0,93741.0,,,,Bid-Tabs-7.9.25_revised9.2
202-96133,,,0.0,202.0,96133.0,,,,Bid-Tabs-7.9.25_revised9.2
202-99187,,,0.0,202.0,99187.0,,,,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
203-02010,,,0.0,203.0,2010.0,,,,Bid-Tabs-7.9.25_revised9.2
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
205-12618,,,0.0,205.0,12618.0,,,,Bid-Tabs-7.9.25_revised9.2
207-08264,,,0.0,207.0,8264.0,38.0,False,0.8164251207729468,Bid-Tabs-7.9.25_revised9.2
207-09935,,,0.0,207.0,9935.0,52.0,False,0.748792270531401,Bid-Tabs-7.9.25_revised9.2
211-09264,,,0.0,211.0,9264.0,,,,Bid-Tabs-7.9.25_revised9.2
301-12231,,,0.0,301.0,12231.0,,,,Bid-Tabs-7.9.25_revised9.2
301-12233,,,0.0,301.0,12233.0,120.0,False,0.6013289036544851,Bid-Tabs-7.9.25_revised9.2
301-12234,,,0.0,301.0,12234.0,130.0,False,0.5681063122923588,Bid-Tabs-7.9.25_revised9.2
302-07455,,,0.0,302.0,7455.0,,,,Bid-Tabs-7.9.25_revised9.2
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-7.9.25_revised9.2
304-07493,,,0.0,304.0,7493.0,,,,Bid-Tabs-7.9.25_revised9.2
306-11872,,,0.0,306.0,11872.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10258,,,0.0,401.0,10258.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10259,,,0.0,401.0,10259.0,,,,Bid-Tabs-7.9.25_revised9.2
406-05520,,,0.0,406.0,5520.0,,,,Bid-Tabs-7.9.25_revised9.2
601-01522,,,0.0,601.0,1522.0,,,,Bid-Tabs-7.9.25_revised9.2
601-12281,,,0.0,601.0,12281.0,,,,Bid-Tabs-7.9.25_revised9.2
601-94689,,,0.0,601.0,94689.0,,,,Bid-Tabs-7.9.25_revised9.2
610-07487,,,0.0,610.0,7487.0,300.0,False,0.5081967213114754,Bid-Tabs-7.9.25_revised9.2
610-08446,,,0.0,610.0,8446.0,,,,Bid-Tabs-7.9.25_revised9.2
611-06497,,,0.0,611.0,6497.0,,,,Bid-Tabs-7.9.25_revised9.2
615-06505,,,0.0,615.0,6505.0,1100.0,False,0.7886178861788617,Bid-Tabs-7.9.25_revised9.2
615-06510,,,0.0,615.0,6510.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06405,,,0.0,616.0,6405.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06451,,,0.0,616.0,6451.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12247,,,0.0,616.0,12247.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12248,,,0.0,616.0,12248.0,8.0,False,0.987012987012987,Bid-Tabs-7.9.25_revised9.2
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-7.9.25_revised9.2
621-06545,,,0.0,621.0,6545.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06553,,,0.0,621.0,6553.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06565,,,0.0,621.0,6565.0,,,,Bid-Tabs-7.9.25_revised9.2
621-06574,,,0.0,621.0,6574.0,55.0,False,0.9114331723027376,Bid-Tabs-7.9.25_revised9.2
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-7.9.25_revised9.2
628-12683,,,0.0,628.0,12683.0,,,,Bid-Tabs-7.9.25_revised9.2
715-02246,,,0.0,715.0,2246.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05119,,,0.0,715.0,5119.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05169,,,0.0,715.0,5169.0,100.0,False,0.8601398601398601,Bid-Tabs-7.9.25_revised9.2
715-05757,,,0.0,715.0,5757.0,,,,Bid-Tabs-7.9.25_revised9.2
715-06337,,,0.0,715.0,6337.0,,,,Bid-Tabs-7.9.25_revised9.2
715-46005,,,0.0,715.0,46005.0,,,,Bid-Tabs-7.9.25_revised9.2
715-46040,,,0.0,715.0,46040.0,,,,Bid-Tabs-7.9.25_revised9.2
801-04308,,,0.0,801.0,4308.0,280.0,False,0.6504369538077404,Bid-Tabs-7.9.25_revised9.2
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-7.9.25_revised9.2
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-7.9.25_revised9.2
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-7.9.25_revised9.2
801-07119,,,0.0,801.0,7119.0,16.0,False,0.9800249687890137,Bid-Tabs-7.9.25_revised9.2
802-05701,,,0.0,802.0,5701.0,,,,Bid-Tabs-7.9.25_revised9.2
802-07059,,,0.0,802.0,7059.0,,,,Bid-Tabs-7.9.25_revised9.2
802-09838,,,0.0,802.0,9838.0,,,,Bid-Tabs-7.9.25_revised9.2
808-06714,,,0.0,808.0,6714.0,,,,Bid-Tabs-7.9.25_revised9.2
105-06845,,,0.0,105.0,6845.0,13000.0,False,122.80952380952381,Bid-Tabs-7.9.25_revised9.2
107-09358,,,0.0,107.0,9358.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-7.9.25_revised9.2
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09377,,,0.0,109.0,9377.0,,,,Bid-Tabs-7.9.25_revised9.2
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-7.9.25_revised9.2
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-7.9.25_revised9.2
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-7.9.25_revised9.2
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-7.9.25_revised9.2
202-02278,,,0.0,202.0,2278.0,,,,Bid-Tabs-7.9.25_revised9.2
202-02279,,,0.0,202.0,2279.0,,,,Bid-Tabs-7.9.25_revised9.2
202-52710,,,0.0,202.0,52710.0,,,,Bid-Tabs-7.9.25_revised9.2
202-91385,,,0.0,202.0,91385.0,,,,Bid-Tabs-7.9.25_revised9.2
202-96133,,,0.0,202.0,96133.0,,,,Bid-Tabs-7.9.25_revised9.2
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-7.9.25_revised9.2
203-08607,,,0.0,203.0,8607.0,,,,Bid-Tabs-7.9.25_revised9.2
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-7.9.25_revised9.2
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-7.9.25_revised9.2
207-08264,,,0.0,207.0,8264.0,38.0,False,0.8164251207729468,Bid-Tabs-7.9.25_revised9.2
207-09935,,,0.0,207.0,9935.0,52.0,False,0.748792270531401,Bid-Tabs-7.9.25_revised9.2
211-02050,,,0.0,211.0,2050.0,,,,Bid-Tabs-7.9.25_revised9.2
214-11796,,,0.0,214.0,11796.0,,,,Bid-Tabs-7.9.25_revised9.2
303-07449,,,0.0,303.0,7449.0,,,,Bid-Tabs-7.9.25_revised9.2
304-12625,,,0.0,304.0,12625.0,,,,Bid-Tabs-7.9.25_revised9.2
304-12626,,,0.0,304.0,12626.0,,,,Bid-Tabs-7.9.25_revised9.2
306-08034,,,0.0,306.0,8034.0,10.0,False,0.9673202614379085,Bid-Tabs-7.9.25_revised9.2
306-08038,,,0.0,306.0,8038.0,,,,Bid-Tabs-7.9.25_revised9.2
306-08432,,,0.0,306.0,8432.0,14.0,False,0.954248366013072,Bid-Tabs-7.9.25_revised9.2
401-10258,,,0.0,401.0,10258.0,,,,Bid-Tabs-7.9.25_revised9.2
401-10259,,,0.0,401.0,10259.0,,,,Bid-Tabs-7.9.25_revised9.2
406-05520,,,0.0,406.0,5520.0,,,,Bid-Tabs-7.9.25_revised9.2
408-12028,,,0.0,408.0,12028.0,,,,Bid-Tabs-7.9.25_revised9.2
604-06070,,,0.0,604.0,6070.0,,,,Bid-Tabs-7.9.25_revised9.2
605-06120,,,0.0,605.0,6120.0,,,,Bid-Tabs-7.9.25_revised9.2
605-06140,,,0.0,605.0,6140.0,,,,Bid-Tabs-7.9.25_revised9.2
610-07488,,,0.0,610.0,7488.0,,,,Bid-Tabs-7.9.25_revised9.2
615-06505,,,0.0,615.0,6505.0,1100.0,False,0.7886178861788617,Bid-Tabs-7.9.25_revised9.2
615-06525,,,0.0,615.0,6525.0,,,,Bid-Tabs-7.9.25_revised9.2
616-06405,,,0.0,616.0,6405.0,,,,Bid-Tabs-7.9.25_revised9.2
616-12246,,,0.0,616.0,12246.0,,,,Bid-Tabs-7.9.25_revised9.2
628-09401,,,0.0,628.0,9401.0,,,,Bid-Tabs-7.9.25_revised9.2
715-04611,,,0.0,715.0,4611.0,,,,Bid-Tabs-7.9.25_revised9.2
715-05149,,,0.0,715.0,5149.0,,,,Bid-Tabs-7.9.25_revised9.2
715-08306,,,0.0,715.0,8306.0,,,,Bid-Tabs-7.9.25_revised9.2
720-12797,,,0.0,720.0,12797.0,,,,Bid-Tabs-7.9.25_revised9.2
720-12798,,,0.0,720.0,12798.0,,,,Bid-Tabs-7.9.25_revised9.2
720-45045,,,0.0,720.0,45045.0,,,,Bid-Tabs-7.9.25_revised9.2
720-45605,,,0.0,720.0,45605.0,,,,Bid-Tabs-7.9.25_revised9.2
720-94840,,,0.0,720.0,94840.0,,,,Bid-Tabs-7.9.25_revised9.2
720-98174,,,0.0,720.0,98174.0,,,,Bid-Tabs-7.9.25_revised9.2
801-01506,,,0.0,801.0,1506.0,,,,Bid-Tabs-7.9.25_revised9.2
