ITEM_CODE,DESCRIPTION,UNIT,QUANTITY,ACTUAL_UNIT_PRICE,ACTUAL_TOTAL,UNIT_PRICE_EST,ALTERNATE_USED,ABS_PCT_ERR,CONTRACT
801-06209,,,0.0,801.0,6209.0,,,,Bid-Tabs-8.6.25_8.13
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-8.6.25_8.13
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-8.6.25_8.13
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-8.6.25_8.13
801-07118,,,0.0,801.0,7118.0,16.0,False,0.9800249687890137,Bid-Tabs-8.6.25_8.13
801-07119,,,0.0,801.0,7119.0,16.0,False,0.9800249687890137,Bid-Tabs-8.6.25_8.13
808-10049,,,0.0,808.0,10049.0,,,,Bid-Tabs-8.6.25_8.13
808-12841,,,0.0,808.0,12841.0,,,,Bid-Tabs-8.6.25_8.13
808-75996,,,0.0,808.0,75996.0,,,,Bid-Tabs-8.6.25_8.13
808-75998,,,0.0,808.0,75998.0,,,,Bid-Tabs-8.6.25_8.13
722-51842,,,0.0,722.0,51842.0,,,,Bid-Tabs-8.6.25_8.13
722-01061,,,0.0,722.0,1061.0,,,,Bid-Tabs-8.6.25_8.13
105-06845,,,0.0,105.0,6845.0,12000.0,False,113.28571428571429,Bid-Tabs-8.6.25_8.13
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-8.6.25_8.13
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-8.6.25_8.13
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-8.6.25_8.13
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-8.6.25_8.13
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-8.6.25_8.13
109-08463,,,0.0,109.0,8463.0,,,,Bid-Tabs-8.6.25_8.13
109-09377,,,0.0,109.0,9377.0,,,,Bid-Tabs-8.6.25_8.13
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-8.6.25_8.13
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-8.6.25_8.13
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-8.6.25_8.13
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-8.6.25_8.13
202-02240,,,0.0,202.0,2240.0,,,,Bid-Tabs-8.6.25_8.13
202-02273,,,0.0,202.0,2273.0,,,,Bid-Tabs-8.6.25_8.13
202-02278,,,0.0,202.0,2278.0,,,,Bid-Tabs-8.6.25_8.13
202-06580,,,0.0,202.0,6580.0,,,,Bid-Tabs-8.6.25_8.13
202-51328,,,0.0,202.0,51328.0,,,,Bid-Tabs-8.6.25_8.13
202-51328,,,0.0,202.0,51328.0,,,,Bid-Tabs-8.6.25_8.13
202-52710,,,0.0,202.0,52710.0,,,,Bid-Tabs-8.6.25_8.13
202-62420,,,0.0,202.0,62420.0,,,,Bid-Tabs-8.6.25_8.13
202-91385,,,0.0,202.0,91385.0,,,,Bid-Tabs-8.6.25_8.13
202-93047,,,0.0,202.0,93047.0,,,,Bid-Tabs-8.6.25_8.13
202-96133,,,0.0,202.0,96133.0,,,,Bid-Tabs-8.6.25_8.13
202-96391,,,0.0,202.0,96391.0,,,,Bid-Tabs-8.6.25_8.13
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-8.6.25_8.13
203-02070,,,0.0,203.0,2070.0,42.0,False,0.7931034482758621,Bid-Tabs-8.6.25_8.13
203-51223,,,0.0,203.0,51223.0,,,,Bid-Tabs-8.6.25_8.13
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-8.6.25_8.13
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-8.6.25_8.13
205-12616,,,0.0,205.0,12616.0,8000.0,False,38.02439024390244,Bid-Tabs-8.6.25_8.13
205-12618,,,0.0,205.0,12618.0,,,,Bid-Tabs-8.6.25_8.13
206-51220,,,0.0,206.0,51220.0,,,,Bid-Tabs-8.6.25_8.13
206-93520,,,0.0,206.0,93520.0,,,,Bid-Tabs-8.6.25_8.13
207-08264,,,0.0,207.0,8264.0,38.0,False,0.8164251207729468,Bid-Tabs-8.6.25_8.13
207-09935,,,0.0,207.0,9935.0,52.0,False,0.748792270531401,Bid-Tabs-8.6.25_8.13
207-12635,,,0.0,207.0,12635.0,,,,Bid-Tabs-8.6.25_8.13
211-09265,,,0.0,211.0,9265.0,100.0,False,0.5260663507109005,Bid-Tabs-8.6.25_8.13
211-09267,,,0.0,211.0,9267.0,,,,Bid-Tabs-8.6.25_8.13
214-11796,,,0.0,214.0,11796.0,,,,Bid-Tabs-8.6.25_8.13
214-12238,,,0.0,214.0,12238.0,,,,Bid-Tabs-8.6.25_8.13
214-12239,,,0.0,214.0,12239.0,7.0,False,0.9672897196261683,Bid-Tabs-8.6.25_8.13
301-12234,,,0.0,301.0,12234.0,130.0,False,0.5681063122923588,Bid-Tabs-8.6.25_8.13
302-06464,,,0.0,302.0,6464.0,,,,Bid-Tabs-8.6.25_8.13
302-07455,,,0.0,302.0,7455.0,,,,Bid-Tabs-8.6.25_8.13
303-01180,,,0.0,303.0,1180.0,100.0,False,0.66996699669967,Bid-Tabs-8.6.25_8.13
304-12625,,,0.0,304.0,12625.0,,,,Bid-Tabs-8.6.25_8.13
306-08036,,,0.0,306.0,8036.0,,,,Bid-Tabs-8.6.25_8.13
306-08038,,,0.0,306.0,8038.0,,,,Bid-Tabs-8.6.25_8.13
401-10259,,,0.0,401.0,10259.0,,,,Bid-Tabs-8.6.25_8.13
401-12439,,,0.0,401.0,12439.0,,,,Bid-Tabs-8.6.25_8.13
402-10086,,,0.0,402.0,10086.0,,,,Bid-Tabs-8.6.25_8.13
406-05520,,,0.0,406.0,5520.0,,,,Bid-Tabs-8.6.25_8.13
503-03489,,,0.0,503.0,3489.0,,,,Bid-Tabs-8.6.25_8.13
503-05240,,,0.0,503.0,5240.0,,,,Bid-Tabs-8.6.25_8.13
506-06333,,,0.0,506.0,6333.0,,,,Bid-Tabs-8.6.25_8.13
601-02241,,,0.0,601.0,2241.0,,,,Bid-Tabs-8.6.25_8.13
601-09146,,,0.0,601.0,9146.0,,,,Bid-Tabs-8.6.25_8.13
601-12281,,,0.0,601.0,12281.0,,,,Bid-Tabs-8.6.25_8.13
601-12292,,,0.0,601.0,12292.0,,,,Bid-Tabs-8.6.25_8.13
601-12294,,,0.0,601.0,12294.0,,,,Bid-Tabs-8.6.25_8.13
601-94689,,,0.0,601.0,94689.0,,,,Bid-Tabs-8.6.25_8.13
601-99105,,,0.0,601.0,99105.0,,,,Bid-Tabs-8.6.25_8.13
604-06070,,,0.0,604.0,6070.0,,,,Bid-Tabs-8.6.25_8.13
604-08086,,,0.0,604.0,8086.0,,,,Bid-Tabs-8.6.25_8.13
604-12083,,,0.0,604.0,12083.0,,,,Bid-Tabs-8.6.25_8.13
605-06120,,,0.0,605.0,6120.0,,,,Bid-Tabs-8.6.25_8.13
605-06121,,,0.0,605.0,6121.0,,,,Bid-Tabs-8.6.25_8.13
605-06140,,,0.0,605.0,6140.0,,,,Bid-Tabs-8.6.25_8.13
609-06259,,,0.0,609.0,6259.0,,,,Bid-Tabs-8.6.25_8.13
610-08446,,,0.0,610.0,8446.0,,,,Bid-Tabs-8.6.25_8.13
610-09108,,,0.0,610.0,9108.0,,,,Bid-Tabs-8.6.25_8.13
611-02825,,,0.0,611.0,2825.0,,,,Bid-Tabs-8.6.25_8.13
611-08232,,,0.0,611.0,8232.0,,,,Bid-Tabs-8.6.25_8.13
611-08233,,,0.0,611.0,8233.0,,,,Bid-Tabs-8.6.25_8.13
615-06505,,,0.0,615.0,6505.0,1100.0,False,0.7886178861788617,Bid-Tabs-8.6.25_8.13
615-06510,,,0.0,615.0,6510.0,,,,Bid-Tabs-8.6.25_8.13
615-06515,,,0.0,615.0,6515.0,,,,Bid-Tabs-8.6.25_8.13
615-06527,,,0.0,615.0,6527.0,,,,Bid-Tabs-8.6.25_8.13
616-05688,,,0.0,616.0,5688.0,110.0,False,0.8214285714285714,Bid-Tabs-8.6.25_8.13
616-05689,,,0.0,616.0,5689.0,,,,Bid-Tabs-8.6.25_8.13
616-06405,,,0.0,616.0,6405.0,,,,Bid-Tabs-8.6.25_8.13
616-12246,,,0.0,616.0,12246.0,,,,Bid-Tabs-8.6.25_8.13
621-01004,,,0.0,621.0,1004.0,520.0,False,0.16264090177133655,Bid-Tabs-8.6.25_8.13
621-06545,,,0.0,621.0,6545.0,,,,Bid-Tabs-8.6.25_8.13
621-06553,,,0.0,621.0,6553.0,,,,Bid-Tabs-8.6.25_8.13
621-06554,,,0.0,621.0,6554.0,,,,Bid-Tabs-8.6.25_8.13
621-06565,,,0.0,621.0,6565.0,,,,Bid-Tabs-8.6.25_8.13
621-06567,,,0.0,621.0,6567.0,,,,Bid-Tabs-8.6.25_8.13
621-06570,,,0.0,621.0,6570.0,,,,Bid-Tabs-8.6.25_8.13
621-06574,,,0.0,621.0,6574.0,55.0,False,0.9114331723027376,Bid-Tabs-8.6.25_8.13
621-06575,,,0.0,621.0,6575.0,,,,Bid-Tabs-8.6.25_8.13
628-11976,,,0.0,628.0,11976.0,,,,Bid-Tabs-8.6.25_8.13
701-06011,,,0.0,701.0,6011.0,,,,Bid-Tabs-8.6.25_8.13
701-09557,,,0.0,701.0,9557.0,,,,Bid-Tabs-8.6.25_8.13
701-09559,,,0.0,701.0,9559.0,,,,Bid-Tabs-8.6.25_8.13
701-09665,,,0.0,701.0,9665.0,,,,Bid-Tabs-8.6.25_8.13
701-09679,,,0.0,701.0,9679.0,,,,Bid-Tabs-8.6.25_8.13
702-51005,,,0.0,702.0,51005.0,,,,Bid-Tabs-8.6.25_8.13
702-51015,,,0.0,702.0,51015.0,,,,Bid-Tabs-8.6.25_8.13
702-51863,,,0.0,702.0,51863.0,,,,Bid-Tabs-8.6.25_8.13
703-06028,,,0.0,703.0,6028.0,,,,Bid-Tabs-8.6.25_8.13
703-06029,,,0.0,703.0,6029.0,,,,Bid-Tabs-8.6.25_8.13
703-08247,,,0.0,703.0,8247.0,,,,Bid-Tabs-8.6.25_8.13
703-97936,,,0.0,703.0,97936.0,,,,Bid-Tabs-8.6.25_8.13
704-51002,,,0.0,704.0,51002.0,,,,Bid-Tabs-8.6.25_8.13
706-06353,,,0.0,706.0,6353.0,,,,Bid-Tabs-8.6.25_8.13
706-06353,,,0.0,706.0,6353.0,,,,Bid-Tabs-8.6.25_8.13
706-11418,,,0.0,706.0,11418.0,,,,Bid-Tabs-8.6.25_8.13
706-11604,,,0.0,706.0,11604.0,,,,Bid-Tabs-8.6.25_8.13
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-8.6.25_8.13
709-51821,,,0.0,709.0,51821.0,,,,Bid-Tabs-8.6.25_8.13
710-09158,,,0.0,710.0,9158.0,,,,Bid-Tabs-8.6.25_8.13
715-04522,,,0.0,715.0,4522.0,,,,Bid-Tabs-8.6.25_8.13
715-05024,,,0.0,715.0,5024.0,,,,Bid-Tabs-8.6.25_8.13
715-05048,,,0.0,715.0,5048.0,,,,Bid-Tabs-8.6.25_8.13
715-05053,,,0.0,715.0,5053.0,,,,Bid-Tabs-8.6.25_8.13
715-05149,,,0.0,715.0,5149.0,,,,Bid-Tabs-8.6.25_8.13
715-05151,,,0.0,715.0,5151.0,,,,Bid-Tabs-8.6.25_8.13
715-05152,,,0.0,715.0,5152.0,,,,Bid-Tabs-8.6.25_8.13
715-05154,,,0.0,715.0,5154.0,,,,Bid-Tabs-8.6.25_8.13
715-05156,,,0.0,715.0,5156.0,,,,Bid-Tabs-8.6.25_8.13
715-05159,,,0.0,715.0,5159.0,,,,Bid-Tabs-8.6.25_8.13
715-05161,,,0.0,715.0,5161.0,,,,Bid-Tabs-8.6.25_8.13
715-46000,,,0.0,715.0,46000.0,,,,Bid-Tabs-8.6.25_8.13
715-46005,,,0.0,715.0,46005.0,,,,Bid-Tabs-8.6.25_8.13
715-46010,,,0.0,715.0,46010.0,,,,Bid-Tabs-8.6.25_8.13
715-46020,,,0.0,715.0,46020.0,,,,Bid-Tabs-8.6.25_8.13
715-46030,,,0.0,715.0,46030.0,,,,Bid-Tabs-8.6.25_8.13
715-46040,,,0.0,715.0,46040.0,,,,Bid-Tabs-8.6.25_8.13
718-06531,,,0.0,718.0,6531.0,,,,Bid-Tabs-8.6.25_8.13
718-12305,,,0.0,718.0,12305.0,,,,Bid-Tabs-8.6.25_8.13
718-52610,,,0.0,718.0,52610.0,,,,Bid-Tabs-8.6.25_8.13
720-02442,,,0.0,720.0,2442.0,,,,Bid-Tabs-8.6.25_8.13
720-08241,,,0.0,720.0,8241.0,,,,Bid-Tabs-8.6.25_8.13
720-12796,,,0.0,720.0,12796.0,,,,Bid-Tabs-8.6.25_8.13
720-12797,,,0.0,720.0,12797.0,,,,Bid-Tabs-8.6.25_8.13
720-12798,,,0.0,720.0,12798.0,,,,Bid-Tabs-8.6.25_8.13
720-12798,,,0.0,720.0,12798.0,,,,Bid-Tabs-8.6.25_8.13
720-45030,,,0.0,720.0,45030.0,,,,Bid-Tabs-8.6.25_8.13
720-45035,,,0.0,720.0,45035.0,,,,Bid-Tabs-8.6.25_8.13
720-45040,,,0.0,720.0,45040.0,,,,Bid-Tabs-8.6.25_8.13
720-45235,,,0.0,720.0,45235.0,,,,Bid-Tabs-8.6.25_8.13
720-45270,,,0.0,720.0,45270.0,,,,Bid-Tabs-8.6.25_8.13
720-45275,,,0.0,720.0,45275.0,,,,Bid-Tabs-8.6.25_8.13
720-45410,,,0.0,720.0,45410.0,,,,Bid-Tabs-8.6.25_8.13
720-90984,,,0.0,720.0,90984.0,,,,Bid-Tabs-8.6.25_8.13
720-91050,,,0.0,720.0,91050.0,,,,Bid-Tabs-8.6.25_8.13
720-91352,,,0.0,720.0,91352.0,,,,Bid-Tabs-8.6.25_8.13
720-92884,,,0.0,720.0,92884.0,,,,Bid-Tabs-8.6.25_8.13
720-93501,,,0.0,720.0,93501.0,,,,Bid-Tabs-8.6.25_8.13
720-94612,,,0.0,720.0,94612.0,,,,Bid-Tabs-8.6.25_8.13
720-95335,,,0.0,720.0,95335.0,,,,Bid-Tabs-8.6.25_8.13
720-95422,,,0.0,720.0,95422.0,,,,Bid-Tabs-8.6.25_8.13
720-98174,,,0.0,720.0,98174.0,,,,Bid-Tabs-8.6.25_8.13
720-98555,,,0.0,720.0,98555.0,,,,Bid-Tabs-8.6.25_8.13
720-99416,,,0.0,720.0,99416.0,,,,Bid-Tabs-8.6.25_8.13
720-99417,,,0.0,720.0,99417.0,,,,Bid-Tabs-8.6.25_8.13
722-01066,,,0.0,722.0,1066.0,,,,Bid-Tabs-8.6.25_8.13
722-12380,,,0.0,722.0,12380.0,,,,Bid-Tabs-8.6.25_8.13
722-12463,,,0.0,722.0,12463.0,,,,Bid-Tabs-8.6.25_8.13
722-12732,,,0.0,722.0,12732.0,,,,Bid-Tabs-8.6.25_8.13
724-12776,,,0.0,724.0,12776.0,,,,Bid-Tabs-8.6.25_8.13
727-90308,,,0.0,727.0,90308.0,,,,Bid-Tabs-8.6.25_8.13
727-90309,,,0.0,727.0,90309.0,,,,Bid-Tabs-8.6.25_8.13
727-93560,,,0.0,727.0,93560.0,,,,Bid-Tabs-8.6.25_8.13
727-93560,,,0.0,727.0,93560.0,,,,Bid-Tabs-8.6.25_8.13
801-01504,,,0.0,801.0,1504.0,,,,Bid-Tabs-8.6.25_8.13
801-04308,,,0.0,801.0,4308.0,280.0,False,0.6504369538077404,Bid-Tabs-8.6.25_8.13
801-06203,,,0.0,801.0,6203.0,,,,Bid-Tabs-8.6.25_8.13
801-06207,,,0.0,801.0,6207.0,,,,Bid-Tabs-8.6.25_8.13
801-06218,,,0.0,801.0,6218.0,,,,Bid-Tabs-8.6.25_8.13
801-06469,,,0.0,801.0,6469.0,,,,Bid-Tabs-8.6.25_8.13
801-06625,,,0.0,801.0,6625.0,140.0,False,0.8252184769038702,Bid-Tabs-8.6.25_8.13
801-06640,,,0.0,801.0,6640.0,210.0,False,0.7378277153558053,Bid-Tabs-8.6.25_8.13
801-06645,,,0.0,801.0,6645.0,,,,Bid-Tabs-8.6.25_8.13
801-06775,,,0.0,801.0,6775.0,40000.0,False,48.93757802746567,Bid-Tabs-8.6.25_8.13
801-07023,,,0.0,801.0,7023.0,,,,Bid-Tabs-8.6.25_8.13
801-07118,,,0.0,801.0,7118.0,16.0,False,0.9800249687890137,Bid-Tabs-8.6.25_8.13
801-07119,,,0.0,801.0,7119.0,16.0,False,0.9800249687890137,Bid-Tabs-8.6.25_8.13
801-08508,,,0.0,801.0,8508.0,,,,Bid-Tabs-8.6.25_8.13
801-11642,,,0.0,801.0,11642.0,,,,Bid-Tabs-8.6.25_8.13
801-11990,,,0.0,801.0,11990.0,,,,Bid-Tabs-8.6.25_8.13
801-12862,,,0.0,801.0,12862.0,,,,Bid-Tabs-8.6.25_8.13
801-12863,,,0.0,801.0,12863.0,,,,Bid-Tabs-8.6.25_8.13
802-04893,,,0.0,802.0,4893.0,,,,Bid-Tabs-8.6.25_8.13
802-05701,,,0.0,802.0,5701.0,,,,Bid-Tabs-8.6.25_8.13
802-05702,,,0.0,802.0,5702.0,,,,Bid-Tabs-8.6.25_8.13
802-05706,,,0.0,802.0,5706.0,,,,Bid-Tabs-8.6.25_8.13
802-07059,,,0.0,802.0,7059.0,,,,Bid-Tabs-8.6.25_8.13
802-09838,,,0.0,802.0,9838.0,,,,Bid-Tabs-8.6.25_8.13
802-09839,,,0.0,802.0,9839.0,,,,Bid-Tabs-8.6.25_8.13
802-09840,,,0.0,802.0,9840.0,,,,Bid-Tabs-8.6.25_8.13
802-09841,,,0.0,802.0,9841.0,,,,Bid-Tabs-8.6.25_8.13
802-09842,,,0.0,802.0,9842.0,,,,Bid-Tabs-8.6.25_8.13
802-74055,,,0.0,802.0,74055.0,,,,Bid-Tabs-8.6.25_8.13
802-74070,,,0.0,802.0,74070.0,,,,Bid-Tabs-8.6.25_8.13
802-91122,,,0.0,802.0,91122.0,,,,Bid-Tabs-8.6.25_8.13
805-01300,,,0.0,805.0,1300.0,,,,Bid-Tabs-8.6.25_8.13
805-01579,,,0.0,805.0,1579.0,,,,Bid-Tabs-8.6.25_8.13
805-01815,,,0.0,805.0,1815.0,,,,Bid-Tabs-8.6.25_8.13
805-01830,,,0.0,805.0,1830.0,,,,Bid-Tabs-8.6.25_8.13
805-02087,,,0.0,805.0,2087.0,,,,Bid-Tabs-8.6.25_8.13
805-02150,,,0.0,805.0,2150.0,,,,Bid-Tabs-8.6.25_8.13
805-02645,,,0.0,805.0,2645.0,,,,Bid-Tabs-8.6.25_8.13
805-04602,,,0.0,805.0,4602.0,,,,Bid-Tabs-8.6.25_8.13
805-07801,,,0.0,805.0,7801.0,,,,Bid-Tabs-8.6.25_8.13
805-09539,,,0.0,805.0,9539.0,,,,Bid-Tabs-8.6.25_8.13
805-09540,,,0.0,805.0,9540.0,,,,Bid-Tabs-8.6.25_8.13
805-11744,,,0.0,805.0,11744.0,,,,Bid-Tabs-8.6.25_8.13
805-11815,,,0.0,805.0,11815.0,,,,Bid-Tabs-8.6.25_8.13
805-11817,,,0.0,805.0,11817.0,,,,Bid-Tabs-8.6.25_8.13
805-78205,,,0.0,805.0,78205.0,,,,Bid-Tabs-8.6.25_8.13
805-78225,,,0.0,805.0,78225.0,,,,Bid-Tabs-8.6.25_8.13
805-78230,,,0.0,805.0,78230.0,,,,Bid-Tabs-8.6.25_8.13
805-78415,,,0.0,805.0,78415.0,,,,Bid-Tabs-8.6.25_8.13
805-78420,,,0.0,805.0,78420.0,,,,Bid-Tabs-8.6.25_8.13
805-78445,,,0.0,805.0,78445.0,,,,Bid-Tabs-8.6.25_8.13
805-78467,,,0.0,805.0,78467.0,,,,Bid-Tabs-8.6.25_8.13
805-78470,,,0.0,805.0,78470.0,,,,Bid-Tabs-8.6.25_8.13
805-78480,,,0.0,805.0,78480.0,,,,Bid-Tabs-8.6.25_8.13
805-78485,,,0.0,805.0,78485.0,,,,Bid-Tabs-8.6.25_8.13
805-78490,,,0.0,805.0,78490.0,,,,Bid-Tabs-8.6.25_8.13
805-78495,,,0.0,805.0,78495.0,,,,Bid-Tabs-8.6.25_8.13
805-78510,,,0.0,805.0,78510.0,,,,Bid-Tabs-8.6.25_8.13
805-78785,,,0.0,805.0,78785.0,,,,Bid-Tabs-8.6.25_8.13
805-78795,,,0.0,805.0,78795.0,,,,Bid-Tabs-8.6.25_8.13
805-78925,,,0.0,805.0,78925.0,,,,Bid-Tabs-8.6.25_8.13
805-81060,,,0.0,805.0,81060.0,,,,Bid-Tabs-8.6.25_8.13
805-92504,,,0.0,805.0,92504.0,,,,Bid-Tabs-8.6.25_8.13
805-99162,,,0.0,805.0,99162.0,,,,Bid-Tabs-8.6.25_8.13
807-02191,,,0.0,807.0,2191.0,,,,Bid-Tabs-8.6.25_8.13
807-02426,,,0.0,807.0,2426.0,,,,Bid-Tabs-8.6.25_8.13
807-04653,,,0.0,807.0,4653.0,,,,Bid-Tabs-8.6.25_8.13
807-06592,,,0.0,807.0,6592.0,,,,Bid-Tabs-8.6.25_8.13
807-07580,,,0.0,807.0,7580.0,,,,Bid-Tabs-8.6.25_8.13
807-12199,,,0.0,807.0,12199.0,,,,Bid-Tabs-8.6.25_8.13
807-12398,,,0.0,807.0,12398.0,,,,Bid-Tabs-8.6.25_8.13
807-83752,,,0.0,807.0,83752.0,,,,Bid-Tabs-8.6.25_8.13
807-86805,,,0.0,807.0,86805.0,,,,Bid-Tabs-8.6.25_8.13
807-86889,,,0.0,807.0,86889.0,,,,Bid-Tabs-8.6.25_8.13
807-86910,,,0.0,807.0,86910.0,,,,Bid-Tabs-8.6.25_8.13
807-86915,,,0.0,807.0,86915.0,,,,Bid-Tabs-8.6.25_8.13
807-86920,,,0.0,807.0,86920.0,,,,Bid-Tabs-8.6.25_8.13
807-86925,,,0.0,807.0,86925.0,,,,Bid-Tabs-8.6.25_8.13
807-86930,,,0.0,807.0,86930.0,,,,Bid-Tabs-8.6.25_8.13
807-86935,,,0.0,807.0,86935.0,,,,Bid-Tabs-8.6.25_8.13
807-86950,,,0.0,807.0,86950.0,,,,Bid-Tabs-8.6.25_8.13
808-05866,,,0.0,808.0,5866.0,,,,Bid-Tabs-8.6.25_8.13
808-06368,,,0.0,808.0,6368.0,,,,Bid-Tabs-8.6.25_8.13
808-06716,,,0.0,808.0,6716.0,,,,Bid-Tabs-8.6.25_8.13
808-09381,,,0.0,808.0,9381.0,,,,Bid-Tabs-8.6.25_8.13
808-11650,,,0.0,808.0,11650.0,,,,Bid-Tabs-8.6.25_8.13
808-12032,,,0.0,808.0,12032.0,2.0,False,0.9975247524752475,Bid-Tabs-8.6.25_8.13
808-75043,,,0.0,808.0,75043.0,4.0,False,0.995049504950495,Bid-Tabs-8.6.25_8.13
808-75052,,,0.0,808.0,75052.0,,,,Bid-Tabs-8.6.25_8.13
808-75055,,,0.0,808.0,75055.0,,,,Bid-Tabs-8.6.25_8.13
808-75057,,,0.0,808.0,75057.0,,,,Bid-Tabs-8.6.25_8.13
808-75067,,,0.0,808.0,75067.0,,,,Bid-Tabs-8.6.25_8.13
808-75069,,,0.0,808.0,75069.0,,,,Bid-Tabs-8.6.25_8.13
808-75071,,,0.0,808.0,75071.0,,,,Bid-Tabs-8.6.25_8.13
808-75247,,,0.0,808.0,75247.0,,,,Bid-Tabs-8.6.25_8.13
808-75278,,,0.0,808.0,75278.0,,,,Bid-Tabs-8.6.25_8.13
808-75297,,,0.0,808.0,75297.0,,,,Bid-Tabs-8.6.25_8.13
808-75300,,,0.0,808.0,75300.0,,,,Bid-Tabs-8.6.25_8.13
808-75320,,,0.0,808.0,75320.0,,,,Bid-Tabs-8.6.25_8.13
808-75325,,,0.0,808.0,75325.0,,,,Bid-Tabs-8.6.25_8.13
808-96075,,,0.0,808.0,96075.0,,,,Bid-Tabs-8.6.25_8.13
107-09358,,,0.0,107.0,9358.0,,,,Bid-Tabs-8.6.25_8.13
605-06255,,,0.0,605.0,6255.0,,,,Bid-Tabs-8.6.25_8.13
714-11188,,,0.0,714.0,11188.0,,,,Bid-Tabs-8.6.25_8.13
801-01505,,,0.0,801.0,1505.0,,,,Bid-Tabs-8.6.25_8.13
801-06206,,,0.0,801.0,6206.0,,,,Bid-Tabs-8.6.25_8.13
801-06214,,,0.0,801.0,6214.0,,,,Bid-Tabs-8.6.25_8.13
801-06216,,,0.0,801.0,6216.0,,,,Bid-Tabs-8.6.25_8.13
722-51842,,,0.0,722.0,51842.0,,,,Bid-Tabs-8.6.25_8.13
301-12233,,,0.0,301.0,12233.0,120.0,False,0.6013289036544851,Bid-Tabs-8.6.25_8.13
616-12249,,,0.0,616.0,12249.0,5.5,False,0.9910714285714286,Bid-Tabs-8.6.25_8.13
628-12684,,,0.0,628.0,12684.0,,,,Bid-Tabs-8.6.25_8.13
105-06845,,,0.0,105.0,6845.0,12000.0,False,113.28571428571429,Bid-Tabs-8.6.25_8.13
109-08359,,,0.0,109.0,8359.0,,,,Bid-Tabs-8.6.25_8.13
109-08360,,,0.0,109.0,8360.0,,,,Bid-Tabs-8.6.25_8.13
109-08440,,,0.0,109.0,8440.0,,,,Bid-Tabs-8.6.25_8.13
109-08443,,,0.0,109.0,8443.0,,,,Bid-Tabs-8.6.25_8.13
109-08444,,,0.0,109.0,8444.0,,,,Bid-Tabs-8.6.25_8.13
109-08463,,,0.0,109.0,8463.0,,,,Bid-Tabs-8.6.25_8.13
109-09377,,,0.0,109.0,9377.0,,,,Bid-Tabs-8.6.25_8.13
109-09489,,,0.0,109.0,9489.0,,,,Bid-Tabs-8.6.25_8.13
109-11362,,,0.0,109.0,11362.0,,,,Bid-Tabs-8.6.25_8.13
110-01001,,,0.0,110.0,1001.0,32000.0,False,289.90909090909093,Bid-Tabs-8.6.25_8.13
201-52370,,,0.0,201.0,52370.0,17000.0,False,83.57711442786069,Bid-Tabs-8.6.25_8.13
202-02240,,,0.0,202.0,2240.0,,,,Bid-Tabs-8.6.25_8.13
202-02273,,,0.0,202.0,2273.0,,,,Bid-Tabs-8.6.25_8.13
202-02278,,,0.0,202.0,2278.0,,,,Bid-Tabs-8.6.25_8.13
202-06580,,,0.0,202.0,6580.0,,,,Bid-Tabs-8.6.25_8.13
202-51328,,,0.0,202.0,51328.0,,,,Bid-Tabs-8.6.25_8.13
202-51328,,,0.0,202.0,51328.0,,,,Bid-Tabs-8.6.25_8.13
202-52710,,,0.0,202.0,52710.0,,,,Bid-Tabs-8.6.25_8.13
202-62420,,,0.0,202.0,62420.0,,,,Bid-Tabs-8.6.25_8.13
202-91385,,,0.0,202.0,91385.0,,,,Bid-Tabs-8.6.25_8.13
202-93047,,,0.0,202.0,93047.0,,,,Bid-Tabs-8.6.25_8.13
202-96133,,,0.0,202.0,96133.0,,,,Bid-Tabs-8.6.25_8.13
202-96391,,,0.0,202.0,96391.0,,,,Bid-Tabs-8.6.25_8.13
203-02000,,,0.0,203.0,2000.0,70.0,False,0.6551724137931034,Bid-Tabs-8.6.25_8.13
203-02070,,,0.0,203.0,2070.0,42.0,False,0.7931034482758621,Bid-Tabs-8.6.25_8.13
203-51223,,,0.0,203.0,51223.0,,,,Bid-Tabs-8.6.25_8.13
205-11626,,,0.0,205.0,11626.0,15000.0,False,72.17073170731707,Bid-Tabs-8.6.25_8.13
205-12108,,,0.0,205.0,12108.0,1.0,False,0.9951219512195122,Bid-Tabs-8.6.25_8.13
