ITEM_CODE,ACTUAL_UNIT_PRICE,UNIT_PRICE_EST,ABS_PCT_ERR,ALTERNATE_USED,CONTRACT,DESCRIPTION,UNIT,QUANTITY,ACTUAL_TOTAL
628-09401,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9401.0
701-09558,701.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9558.0
701-09560,701.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9560.0
701-09663,701.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9663.0
701-12304,701.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12304.0
702-04325,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,4325.0
702-12076,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12076.0
702-51005,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51005.0
702-51015,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51015.0
702-51046,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51046.0
702-92857,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,92857.0
703-06028,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6028.0
703-06029,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6029.0
703-97936,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51002.0
706-06351,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6351.0
706-06351,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6351.0
706-06353,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6353.0
706-11404,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11404.0
706-11418,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11418.0
706-11602,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11602.0
706-11604,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11604.0
707-09921,707.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9921.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
713-04331,713.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,4331.0
715-05118,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5118.0
715-05149,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5149.0
715-05407,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5407.0
715-09064,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9064.0
715-10238,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10238.0
715-46000,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,46000.0
718-12309,718.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12309.0
720-98174,720.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,98174.0
720-98555,720.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,98555.0
722-12732,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12732.0
726-92406,726.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,92406.0
732-11770,732.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11770.0
732-11811,732.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11811.0
732-11812,732.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11812.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-8.6.25_8.13,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-8.6.25_8.13,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-8.6.25_8.13,,,0.0,6640.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-8.6.25_8.13,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7119.0
802-05704,802.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5704.0
802-07059,802.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,7059.0
802-09838,802.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9838.0
808-06713,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6713.0
808-06714,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6714.0
808-09314,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9314.0
808-97222,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,97222.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-8.6.25_8.13,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8444.0
109-09489,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-8.6.25_8.13,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-8.6.25_8.13,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2240.0
202-51328,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51328.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-8.6.25_8.13,,,0.0,2000.0
203-02070,203.0,42.0,0.7931034482758621,False,Bid-Tabs-8.6.25_8.13,,,0.0,2070.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-8.6.25_8.13,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-8.6.25_8.13,,,0.0,12616.0
206-51230,206.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51230.0
206-51235,206.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51235.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-8.6.25_8.13,,,0.0,9935.0
211-09267,211.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9267.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-8.6.25_8.13,,,0.0,12239.0
302-06464,302.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-8.6.25_8.13,,,0.0,1180.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-8.6.25_8.13,,,0.0,8034.0
401-10258,401.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10258.0
401-10259,401.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10259.0
406-05521,406.0,0.5,0.9987684729064039,False,Bid-Tabs-8.6.25_8.13,,,0.0,5521.0
601-02241,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2241.0
601-12292,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,94689.0
604-06070,604.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6070.0
604-08086,604.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8086.0
604-12083,604.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12083.0
605-06150,605.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6150.0
609-06259,609.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6259.0
615-06505,615.0,1100.0,0.7886178861788617,False,Bid-Tabs-8.6.25_8.13,,,0.0,6505.0
616-05688,616.0,110.0,0.8214285714285714,False,Bid-Tabs-8.6.25_8.13,,,0.0,5688.0
616-06405,616.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6405.0
616-12248,616.0,8.0,0.987012987012987,False,Bid-Tabs-8.6.25_8.13,,,0.0,12248.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-8.6.25_8.13,,,0.0,1004.0
621-02770,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2770.0
621-06560,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6560.0
621-06567,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6567.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-8.6.25_8.13,,,0.0,6574.0
628-09401,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9401.0
702-51863,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51863.0
703-06029,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6029.0
703-08247,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8247.0
703-97936,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51002.0
706-06372,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6372.0
706-09965,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9965.0
709-12077,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12077.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
710-09158,710.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9158.0
715-05052,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5052.0
720-12798,720.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12798.0
722-12732,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12732.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-8.6.25_8.13,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-8.6.25_8.13,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-8.6.25_8.13,,,0.0,6640.0
801-06645,801.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6645.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-8.6.25_8.13,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7119.0
808-10033,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10033.0
808-10036,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10036.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-8.6.25_8.13,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8444.0
109-09489,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-8.6.25_8.13,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-8.6.25_8.13,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2240.0
202-51328,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51328.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-8.6.25_8.13,,,0.0,2000.0
203-02070,203.0,42.0,0.7931034482758621,False,Bid-Tabs-8.6.25_8.13,,,0.0,2070.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-8.6.25_8.13,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-8.6.25_8.13,,,0.0,12616.0
206-51230,206.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51230.0
206-51235,206.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51235.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-8.6.25_8.13,,,0.0,9935.0
211-09267,211.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9267.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-8.6.25_8.13,,,0.0,12239.0
302-06464,302.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-8.6.25_8.13,,,0.0,1180.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-8.6.25_8.13,,,0.0,8034.0
401-10258,401.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10258.0
401-10259,401.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10259.0
406-05521,406.0,0.5,0.9987684729064039,False,Bid-Tabs-8.6.25_8.13,,,0.0,5521.0
601-02241,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2241.0
601-12292,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,94689.0
604-06070,604.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6070.0
604-08086,604.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8086.0
604-12083,604.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12083.0
605-06150,605.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6150.0
609-06259,609.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6259.0
615-06505,615.0,1100.0,0.7886178861788617,False,Bid-Tabs-8.6.25_8.13,,,0.0,6505.0
616-05688,616.0,110.0,0.8214285714285714,False,Bid-Tabs-8.6.25_8.13,,,0.0,5688.0
616-06405,616.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6405.0
616-12248,616.0,8.0,0.987012987012987,False,Bid-Tabs-8.6.25_8.13,,,0.0,12248.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-8.6.25_8.13,,,0.0,1004.0
621-02770,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2770.0
621-06560,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6560.0
621-06567,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6567.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-8.6.25_8.13,,,0.0,6574.0
628-09401,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9401.0
702-51863,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51863.0
703-06029,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6029.0
703-08247,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8247.0
703-97936,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51002.0
706-06372,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6372.0
706-09965,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9965.0
709-12077,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12077.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
710-09158,710.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9158.0
715-05052,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5052.0
720-12798,720.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12798.0
722-12732,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12732.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-8.6.25_8.13,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-8.6.25_8.13,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-8.6.25_8.13,,,0.0,6640.0
801-06645,801.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6645.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-8.6.25_8.13,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7119.0
808-10033,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10033.0
808-10036,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10036.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-8.6.25_8.13,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8360.0
109-08443,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8444.0
109-08463,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8463.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-8.6.25_8.13,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-8.6.25_8.13,,,0.0,52370.0
503-12480,503.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12480.0
602-06729,602.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6729.0
628-09403,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9403.0
628-11976,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11976.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
710-09158,710.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9158.0
722-51401,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51401.0
722-51852,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51852.0
727-90308,727.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,90308.0
727-90309,727.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,90309.0
727-93560,727.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,93560.0
727-93560,727.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,93560.0
738-12855,738.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12855.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-8.6.25_8.13,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-8.6.25_8.13,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-8.6.25_8.13,,,0.0,6640.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-8.6.25_8.13,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-8.6.25_8.13,,,0.0,7119.0
808-06716,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6716.0
808-10049,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10049.0
808-10057,808.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10057.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-8.6.25_8.13,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8444.0
109-08463,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8463.0
109-09377,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9377.0
109-09489,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-8.6.25_8.13,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-8.6.25_8.13,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2240.0
202-02276,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2276.0
202-51328,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51328.0
202-51328,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51328.0
202-51368,202.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51368.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-8.6.25_8.13,,,0.0,2000.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-8.6.25_8.13,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-8.6.25_8.13,,,0.0,12616.0
207-08264,207.0,38.0,0.8164251207729468,False,Bid-Tabs-8.6.25_8.13,,,0.0,8264.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-8.6.25_8.13,,,0.0,9935.0
211-06467,211.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6467.0
213-09269,213.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9269.0
214-11796,214.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11796.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-8.6.25_8.13,,,0.0,12239.0
301-12234,301.0,130.0,0.5681063122923588,False,Bid-Tabs-8.6.25_8.13,,,0.0,12234.0
302-06464,302.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-8.6.25_8.13,,,0.0,1180.0
304-12623,304.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12623.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-8.6.25_8.13,,,0.0,8034.0
306-08043,306.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,8043.0
306-11619,306.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11619.0
401-10258,401.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10258.0
401-10259,401.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10259.0
406-05520,406.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5520.0
408-07478,408.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,7478.0
601-02241,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2241.0
601-12281,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12281.0
601-12289,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12289.0
601-12291,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12291.0
601-12292,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,94689.0
602-06729,602.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6729.0
605-06145,605.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6145.0
606-12399,606.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12399.0
609-06259,609.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6259.0
615-06505,615.0,1100.0,0.7886178861788617,False,Bid-Tabs-8.6.25_8.13,,,0.0,6505.0
615-06510,615.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6510.0
616-02281,616.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,2281.0
616-05688,616.0,110.0,0.8214285714285714,False,Bid-Tabs-8.6.25_8.13,,,0.0,5688.0
616-06405,616.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6405.0
616-12248,616.0,8.0,0.987012987012987,False,Bid-Tabs-8.6.25_8.13,,,0.0,12248.0
616-51367,616.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51367.0
616-95754,616.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,95754.0
619-11050,619.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11050.0
619-51860,619.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51860.0
619-95315,619.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,95315.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-8.6.25_8.13,,,0.0,1004.0
621-06545,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6545.0
621-06553,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6553.0
621-06565,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6565.0
621-06567,621.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6567.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-8.6.25_8.13,,,0.0,6574.0
628-09403,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9403.0
628-11976,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11976.0
628-11977,628.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11977.0
702-51863,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51863.0
702-92857,702.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,92857.0
703-06029,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6029.0
703-97936,703.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51002.0
706-09960,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,9960.0
706-11620,706.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,11620.0
709-04647,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,4647.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
709-51821,709.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51821.0
711-01373,711.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,1373.0
711-91996,711.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,91996.0
715-05053,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5053.0
715-05407,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,5407.0
715-10238,715.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,10238.0
718-06529,718.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,6529.0
718-12307,718.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12307.0
722-01066,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,1066.0
722-12380,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12380.0
722-12463,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12463.0
722-12464,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12464.0
722-12732,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,12732.0
722-51401,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51401.0
722-51874,722.0,,,,Bid-Tabs-8.6.25_8.13,,,0.0,51874.0
